Unnamed: 0,Mois,Demande totale de chaleur (MWh),Chauffage des locaux (MWh),Eau chaude sanitaire (MWh),Chaleur (centre énergétique) (MWh),Demande totale de froid (MWh),Refroidissement des locaux (MWh),Refroidissement de procédé (MWh),Refroidissement (centre énergétique) (MWh),Charges électriques (MWh),E-mobilité (MWh),Puissance de fonctionnement (MWh),Travail de pompe (MWh),Température de l'air (°C)
,"Dim, 24.06. 00:00",904.4,692.5,211.9,0,0,0,0,0,0,0,191,0,12.19999980926514
,"Dim, 24.06. 01:00",1079.4,955.6,123.8,0,0,0,0,0,0,0,219.3,0,11.10000038146973
,"Dim, 24.06. 02:00",1158.5,1089.3,69.2,0,0,0,0,0,0,0,233.6,0,10.30000019073486
,"Dim, 24.06. 03:00",1265.8,1234.7,31.1,0,0,0,0,0,0,0,253.5,0,9.800000190734863
,"Dim, 24.06. 04:00",1352.7,1284.9,67.8,0,0,0,0,0,0,0,277.6,0,9.600000381469727
,"Dim, 24.06. 05:00",1240.3,1174.5,65.8,0,0,0,0,0,0,0,238.9,0,11.10000038146973
,"Dim, 24.06. 06:00",1241,1148.6,92.4,0,0,0,0,0,0,0,222.1,0,13.10000038146973
,"Dim, 24.06. 07:00",941.1,752.4,188.7,0,0,0,0,0,0,0,178.9,0,14.60000038146973
,"Dim, 24.06. 08:00",1013.4,542,471.4,0,0,0,0,0,0,0,221.8,0,16.20000076293945
,"Dim, 24.06. 09:00",1463.2,517.8,945.4,0,0,0,0,0,0,0,344,0,17.39999961853027
,"Dim, 24.06. 10:00",2237.1,1293.2,943.9,0,0,0,0,0,0,0,552.3,0,11
,"Dim, 24.06. 11:00",2326.9,1317.8,1009.1,0,0,0,0,0,0,0,578.2,0,11
,"Dim, 24.06. 12:00",2182.7,1282.6,900.1,0,0,0,0,0,0,0,535.9,0,11
,"Dim, 24.06. 13:00",2081.9,1325.7,756.2,0,0,0,0,0,0,0,496.9,0,11
,"Dim, 24.06. 14:00",1033.8,399.3,634.5,0,0,0,0,0,0,0,203.2,0,25.10000038146973
,"Dim, 24.06. 15:00",1005.8,432.1,573.7,0,0,0,0,0,0,0,193.4,0,25.10000038146973
,"Dim, 24.06. 16:00",938.9,422.7,516.2,0,0,0,0,0,0,0,182.8,0,24
,"Dim, 24.06. 17:00",1085.1,485.4,599.7,0,0,0,0,0,0,0,209.2,0,24.39999961853027
,"Dim, 24.06. 18:00",1086.9,484,602.9,0,0,0,0,0,0,0,214.4,0,23.20000076293945
,"Dim, 24.06. 19:00",1289.8,577.9,711.9,0,0,0,0,0,0,0,260.6,0,21.70000076293945
,"Dim, 24.06. 20:00",1226.9,568.7,658.2,0,0,0,0,0,0,0,254,0,19.60000038146973
,"Dim, 24.06. 21:00",1086.9,532.1,554.8,0,0,0,0,0,0,0,220.8,0,19.29999923706055
,"Dim, 24.06. 22:00",550.7,146.5,404.2,0,0,0,0,0,0,0,136.5,0,16.89999961853027
,"Dim, 24.06. 23:00",390.1,99.5,290.6,0,0,0,0,0,0,0,100.2,0,16
,"Lun, 25.06. 00:00",491.3,301.3,190,0,0,0,0,0,0,0,109,0,13.69999980926514
,"Lun, 25.06. 01:00",478.2,379.9,98.3,0,0,0,0,0,0,0,95.3,0,13.30000019073486
,"Lun, 25.06. 02:00",554.1,524.1,30,0,0,0,0,0,0,0,101.3,0,12.60000038146973
,"Lun, 25.06. 03:00",471.3,440.1,31.2,0,0,0,0,0,0,0,85.2,0,13.10000038146973
,"Lun, 25.06. 04:00",744.2,638.1,106.1,0,0,0,0,0,0,0,146.2,0,12.39999961853027
,"Lun, 25.06. 05:00",685.5,409.7,275.8,0,0,0,0,0,0,0,154.2,0,13.5
,"Lun, 25.06. 06:00",1084.6,200.6,884,0,0,0,0,0,0,0,291.1,0,15.69999980926514
,"Lun, 25.06. 07:00",1005,172.9,832.1,0,0,0,0,0,0,0,261.6,0,17.29999923706055
,"Lun, 25.06. 08:00",928,151.7,776.3,0,0,0,0,0,0,0,233.8,0,19
,"Lun, 25.06. 09:00",705.8,124,581.8,0,0,0,0,0,0,0,169.8,0,20.79999923706055
,"Lun, 25.06. 10:00",655.4,119.4,536,0,0,0,0,0,0,0,152.1,0,22.10000038146973
,"Lun, 25.06. 11:00",616.9,115.5,501.4,0,0,0,0,0,0,0,136.9,0,23.89999961853027
,"Lun, 25.06. 12:00",589.3,107.7,481.6,0,0,0,0,0,0,0,126.1,0,25.39999961853027
,"Lun, 25.06. 13:00",578.5,108.9,469.6,0,0,0,0,0,0,0,118.6,0,26.89999961853027
,"Lun, 25.06. 14:00",506.5,98.2,408.3,0,0,0,0,0,0,0,104.3,0,26.70000076293945
,"Lun, 25.06. 15:00",532.2,109.7,422.5,0,0,0,0,0,0,0,107.7,0,27.10000038146973
,"Lun, 25.06. 16:00",544.7,110.4,434.3,0,0,0,0,0,0,0,112.7,0,26.29999923706055
,"Lun, 25.06. 17:00",678.3,120.7,557.6,0,0,0,0,0,0,0,144.6,0,25.5
,"Lun, 25.06. 18:00",731,126.7,604.3,0,0,0,0,0,0,0,160.7,0,24.39999961853027
,"Lun, 25.06. 19:00",991,149.4,841.6,0,0,0,0,0,0,0,231.1,0,22.39999961853027
,"Lun, 25.06. 20:00",1091.3,160.6,930.7,0,0,0,0,0,0,0,261.9,0,21.29999923706055
,"Lun, 25.06. 21:00",918,132.2,785.8,0,0,0,0,0,0,0,238.7,0,17.79999923706055
,"Lun, 25.06. 22:00",506.5,40.5,466,0,0,0,0,0,0,0,140.7,0,16.60000038146973
,"Lun, 25.06. 23:00",331.4,26.6,304.8,0,0,0,0,0,0,0,92.5,0,16.39999961853027
,"Mar, 26.06. 00:00",208,12.3,195.7,0,0,0,0,0,0,0,60.2,0,15.39999961853027
,"Mar, 26.06. 01:00",360.1,262.5,97.6,0,0,0,0,0,0,0,73.8,0,13.80000019073486
,"Mar, 26.06. 02:00",41.9,12.4,29.5,0,0,0,0,0,0,0,10.8,0,15.19999980926514
,"Mar, 26.06. 03:00",563,532.1,30.9,0,0,0,0,0,0,0,102.9,0,12.60000038146973
,"Mar, 26.06. 04:00",549.1,449.9,99.2,0,0,0,0,0,0,0,108.6,0,13
,"Mar, 26.06. 05:00",533.4,237.9,295.5,0,0,0,0,0,0,0,128.9,0,14.19999980926514
,"Mar, 26.06. 06:00",905.2,102.3,802.9,0,0,0,0,0,0,0,247.9,0,16.39999961853027
,"Mar, 26.06. 07:00",854.5,89.1,765.4,0,0,0,0,0,0,0,225,0,18.29999923706055
,"Mar, 26.06. 08:00",876.9,86.8,790.1,0,0,0,0,0,0,0,220.8,0,20.39999961853027
,"Mar, 26.06. 09:00",644.5,68.8,575.7,0,0,0,0,0,0,0,154.7,0,22.20000076293945
,"Mar, 26.06. 10:00",614.5,68.3,546.2,0,0,0,0,0,0,0,141.8,0,23.70000076293945
,"Mar, 26.06. 11:00",554.9,63.8,491.1,0,0,0,0,0,0,0,121.7,0,25.5
,"Mar, 26.06. 12:00",508.5,56.6,451.9,0,0,0,0,0,0,0,105.8,0,27.5
,"Mar, 26.06. 13:00",504.2,57.9,446.3,0,0,0,0,0,0,0,104.3,0,27.60000038146973
,"Mar, 26.06. 14:00",448.5,53.3,395.2,0,0,0,0,0,0,0,88.8,0,29.10000038146973
,"Mar, 26.06. 15:00",474.1,60.2,413.9,0,0,0,0,0,0,0,95.5,0,28.39999961853027
,"Mar, 26.06. 16:00",475.6,59.6,416,0,0,0,0,0,0,0,94.6,0,28.79999923706055
,"Mar, 26.06. 17:00",637.9,69.1,568.8,0,0,0,0,0,0,0,133.6,0,27.29999923706055
,"Mar, 26.06. 18:00",769.7,81.2,688.5,0,0,0,0,0,0,0,163.9,0,26.70000076293945
,"Mar, 26.06. 19:00",907.1,82.4,824.7,0,0,0,0,0,0,0,205.1,0,24.70000076293945
,"Mar, 26.06. 20:00",972.6,85.7,886.9,0,0,0,0,0,0,0,227.7,0,23.39999961853027
,"Mar, 26.06. 21:00",905.2,78.2,827,0,0,0,0,0,0,0,219.6,0,22
,"Mar, 26.06. 22:00",512.6,23.8,488.8,0,0,0,0,0,0,0,132.1,0,20.39999961853027
,"Mar, 26.06. 23:00",282.1,13.2,268.9,0,0,0,0,0,0,0,78.4,0,17.29999923706055
,"Mer, 27.06. 00:00",191.8,0,191.8,0,0,0,0,0,0,0,56.4,0,15.89999961853027
,"Mer, 27.06. 01:00",100.4,0,100.4,0,0,0,0,0,0,0,29.7,0,15.60000038146973
,"Mer, 27.06. 02:00",31.7,0,31.7,0,0,0,0,0,0,0,9.3,0,15.89999961853027
,"Mer, 27.06. 03:00",31.1,0,31.1,0,0,0,0,0,0,0,9.3,0,15.10000038146973
,"Mer, 27.06. 04:00",129.3,23.3,106,0,0,0,0,0,0,0,35.6,0,14.89999961853027
,"Mer, 27.06. 05:00",278.2,0,278.2,0,0,0,0,0,0,0,81.1,0,16.29999923706055
,"Mer, 27.06. 06:00",834.9,0.1,834.8,0,0,0,0,0,0,0,233.9,0,18
,"Mer, 27.06. 07:00",815.1,0.2,814.9,0,0,0,0,0,0,0,220.3,0,19.5
,"Mer, 27.06. 08:00",739.2,0.2,739,0,0,0,0,0,0,0,196.1,0,20.20000076293945
,"Mer, 27.06. 09:00",593.6,0.1,593.5,0,0,0,0,0,0,0,145.8,0,23.20000076293945
,"Mer, 27.06. 10:00",525,0.1,524.9,0,0,0,0,0,0,0,129.3,0,23.10000038146973
,"Mer, 27.06. 11:00",475.9,0.1,475.8,0,0,0,0,0,0,0,114.7,0,23.89999961853027
,"Mer, 27.06. 12:00",530.2,0.1,530.1,0,0,0,0,0,0,0,125.9,0,24.39999961853027
,"Mer, 27.06. 13:00",483.3,0.1,483.2,0,0,0,0,0,0,0,103.3,0,28
,"Mer, 27.06. 14:00",421.2,0.1,421.1,0,0,0,0,0,0,0,87,0,29
,"Mer, 27.06. 15:00",438.9,0.1,438.8,0,0,0,0,0,0,0,87.3,0,30.20000076293945
,"Mer, 27.06. 16:00",456.3,0.1,456.2,0,0,0,0,0,0,0,103.2,0,26.10000038146973
,"Mer, 27.06. 17:00",586.2,0.1,586.1,0,0,0,0,0,0,0,125.2,0,28
,"Mer, 27.06. 18:00",655.7,0.1,655.6,0,0,0,0,0,0,0,152.1,0,25.20000076293945
,"Mer, 27.06. 19:00",832.6,0.1,832.5,0,0,0,0,0,0,0,201.6,0,23.70000076293945
,"Mer, 27.06. 20:00",895.4,0.1,895.3,0,0,0,0,0,0,0,221.6,0,22.89999961853027
,"Mer, 27.06. 21:00",810.4,0.1,810.3,0,0,0,0,0,0,0,206.7,0,21.79999923706055
,"Mer, 27.06. 22:00",447.3,0,447.3,0,0,0,0,0,0,0,117.1,0,20.79999923706055
,"Mer, 27.06. 23:00",282.4,0,282.4,0,0,0,0,0,0,0,76.7,0,19.29999923706055
,"Jeu, 28.06. 00:00",178.7,0,178.7,0,0,0,0,0,0,0,51,0,17.20000076293945
,"Jeu, 28.06. 01:00",93.4,0,93.4,0,0,0,0,0,0,0,26.4,0,17.70000076293945
,"Jeu, 28.06. 02:00",28.6,0,28.6,0,0,0,0,0,0,0,8.4,0,16.10000038146973
,"Jeu, 28.06. 03:00",30,0,30,0,0,0,0,0,0,0,9,0,15
,"Jeu, 28.06. 04:00",154.6,61.3,93.3,0,0,0,0,0,0,0,38,0,14.69999980926514
,"Jeu, 28.06. 05:00",287.7,0.6,287.1,0,0,0,0,0,0,0,84.8,0,15.80000019073486
,"Jeu, 28.06. 06:00",886.3,3.5,882.8,0,0,0,0,0,0,0,249.2,0,17.79999923706055
,"Jeu, 28.06. 07:00",791.4,1.8,789.6,0,0,0,0,0,0,0,213.1,0,19.60000038146973
,"Jeu, 28.06. 08:00",754.3,1.3,753,0,0,0,0,0,0,0,195.3,0,21.20000076293945
,"Jeu, 28.06. 09:00",612.3,1,611.3,0,0,0,0,0,0,0,152.2,0,22.70000076293945
,"Jeu, 28.06. 10:00",519.8,0.8,519,0,0,0,0,0,0,0,123.4,0,24.39999961853027
,"Jeu, 28.06. 11:00",486.5,0.7,485.8,0,0,0,0,0,0,0,111,0,25.79999923706055
,"Jeu, 28.06. 12:00",466.8,0.6,466.2,0,0,0,0,0,0,0,100.6,0,27.70000076293945
,"Jeu, 28.06. 13:00",474.3,0.7,473.6,0,0,0,0,0,0,0,96.4,0,29.5
,"Jeu, 28.06. 14:00",390.8,0.5,390.3,0,0,0,0,0,0,0,79.4,0,29.5
,"Jeu, 28.06. 15:00",414.1,0.6,413.5,0,0,0,0,0,0,0,84,0,29.60000038146973
,"Jeu, 28.06. 16:00",461.8,0.8,461,0,0,0,0,0,0,0,93.1,0,29.79999923706055
,"Jeu, 28.06. 17:00",575.1,0.9,574.2,0,0,0,0,0,0,0,119.5,0,28.79999923706055
,"Jeu, 28.06. 18:00",630.5,1,629.5,0,0,0,0,0,0,0,135.8,0,27.70000076293945
,"Jeu, 28.06. 19:00",842,1.4,840.6,0,0,0,0,0,0,0,192.6,0,25.70000076293945
,"Jeu, 28.06. 20:00",904.9,1.6,903.3,0,0,0,0,0,0,0,210.3,0,25.10000038146973
,"Jeu, 28.06. 21:00",794.3,1,793.3,0,0,0,0,0,0,0,192.7,0,23.60000038146973
,"Jeu, 28.06. 22:00",460.9,0,460.9,0,0,0,0,0,0,0,115.5,0,22.39999961853027
,"Jeu, 28.06. 23:00",276.9,0,276.9,0,0,0,0,0,0,0,72.7,0,20.70000076293945
,"Ven, 29.06. 00:00",182.4,0,182.4,0,0,0,0,0,0,0,50.8,0,18.20000076293945
,"Ven, 29.06. 01:00",104.2,0,104.2,0,0,0,0,0,0,0,30.2,0,16.5
,"Ven, 29.06. 02:00",32.3,0,32.3,0,0,0,0,0,0,0,9.1,0,17.5
,"Ven, 29.06. 03:00",30.1,0,30.1,0,0,0,0,0,0,0,8.8,0,16.20000076293945
,"Ven, 29.06. 04:00",98.1,0,98.1,0,0,0,0,0,0,0,28.8,0,16
,"Ven, 29.06. 05:00",298.1,0,298.1,0,0,0,0,0,0,0,85.4,0,17
,"Ven, 29.06. 06:00",801.8,0,801.8,0,0,0,0,0,0,0,222.7,0,18.39999961853027
,"Ven, 29.06. 07:00",822.9,0,822.9,0,0,0,0,0,0,0,219.4,0,20
,"Ven, 29.06. 08:00",702.5,0,702.5,0,0,0,0,0,0,0,181.5,0,21.29999923706055
,"Ven, 29.06. 09:00",611,0,611,0,0,0,0,0,0,0,150.1,0,23.20000076293945
,"Ven, 29.06. 10:00",540.2,0,540.2,0,0,0,0,0,0,0,121.4,0,26.29999923706055
,"Ven, 29.06. 11:00",505.7,0,505.7,0,0,0,0,0,0,0,112.6,0,26.60000038146973
,"Ven, 29.06. 12:00",461.1,0,461.1,0,0,0,0,0,0,0,93.7,0,29.5
,"Ven, 29.06. 13:00",468.8,0,468.8,0,0,0,0,0,0,0,93.2,0,30.20000076293945
,"Ven, 29.06. 14:00",459.4,0,459.4,0,0,0,0,0,0,0,91,0,30.29999923706055
,"Ven, 29.06. 15:00",430.2,0,430.2,0,0,0,0,0,0,0,82.1,0,31.39999961853027
,"Ven, 29.06. 16:00",442.6,0,442.6,0,0,0,0,0,0,0,85.3,0,31.10000038146973
,"Ven, 29.06. 17:00",579.9,0,579.9,0,0,0,0,0,0,0,116.9,0,29.79999923706055
,"Ven, 29.06. 18:00",648.9,0,648.9,0,0,0,0,0,0,0,134.1,0,29
,"Ven, 29.06. 19:00",798.7,0,798.7,0,0,0,0,0,0,0,179.1,0,26.39999961853027
,"Ven, 29.06. 20:00",868.3,0,868.3,0,0,0,0,0,0,0,204.3,0,24.70000076293945
,"Ven, 29.06. 21:00",884.9,0,884.9,0,0,0,0,0,0,0,220.7,0,22.60000038146973
,"Ven, 29.06. 22:00",479,0,479,0,0,0,0,0,0,0,127.1,0,20.20000076293945
,"Ven, 29.06. 23:00",262.8,0,262.8,0,0,0,0,0,0,0,69.3,0,20.39999961853027
,"Sam, 30.06. 00:00",195.2,0,195.2,0,0,0,0,0,0,0,53.8,0,18.70000076293945
,"Sam, 30.06. 01:00",114.2,0,114.2,0,0,0,0,0,0,0,31.7,0,18.29999923706055
,"Sam, 30.06. 02:00",70.7,0,70.7,0,0,0,0,0,0,0,20.5,0,16.5
,"Sam, 30.06. 03:00",29.8,0,29.8,0,0,0,0,0,0,0,8.6,0,16.70000076293945
,"Sam, 30.06. 04:00",60,0,60,0,0,0,0,0,0,0,17.6,0,15.89999961853027
,"Sam, 30.06. 05:00",58.3,0,58.3,0,0,0,0,0,0,0,16.4,0,17.79999923706055
,"Sam, 30.06. 06:00",79.1,0,79.1,0,0,0,0,0,0,0,21.1,0,20
,"Sam, 30.06. 07:00",178.1,0,178.1,0,0,0,0,0,0,0,45.3,0,21.89999961853027
,"Sam, 30.06. 08:00",464.6,0,464.6,0,0,0,0,0,0,0,114.4,0,23.10000038146973
,"Sam, 30.06. 09:00",914.1,0,914.1,0,0,0,0,0,0,0,207.7,0,25.89999961853027
,"Sam, 30.06. 10:00",923.2,0,923.2,0,0,0,0,0,0,0,203.3,0,27
,"Sam, 30.06. 11:00",1072.3,0,1072.3,0,0,0,0,0,0,0,208.2,0,30.89999961853027
,"Sam, 30.06. 12:00",945,0,945,0,0,0,0,0,0,0,184.6,0,30.70000076293945
,"Sam, 30.06. 13:00",706.6,0,706.6,0,0,0,0,0,0,0,134.8,0,31.39999961853027
,"Sam, 30.06. 14:00",658.4,0,658.4,0,0,0,0,0,0,0,118.6,0,33
,"Sam, 30.06. 15:00",576.3,0,576.3,0,0,0,0,0,0,0,106.9,0,32.20000076293945
,"Sam, 30.06. 16:00",544,0,544,0,0,0,0,0,0,0,101.9,0,31.89999961853027
,"Sam, 30.06. 17:00",612.3,0,612.3,0,0,0,0,0,0,0,116,0,31.60000038146973
,"Sam, 30.06. 18:00",661.8,0,661.8,0,0,0,0,0,0,0,142,0,27.79999923706055
,"Sam, 30.06. 19:00",719.4,0,719.4,0,0,0,0,0,0,0,163.5,0,25.89999961853027
,"Sam, 30.06. 20:00",676.9,0,676.9,0,0,0,0,0,0,0,161.5,0,24.20000076293945
,"Sam, 30.06. 21:00",596.4,0,596.4,0,0,0,0,0,0,0,151.7,0,21.89999961853027
,"Sam, 30.06. 22:00",421.9,0,421.9,0,0,0,0,0,0,0,112.5,0,20
,"Sam, 30.06. 23:00",292.9,0,292.9,0,0,0,0,0,0,0,81.4,0,18.29999923706055
,"Dim, 01.07. 00:00",217.3,0,217.3,0,0,0,0,0,0,0,62.4,0,16.89999961853027
,"Dim, 01.07. 01:00",122.3,0,122.3,0,0,0,0,0,0,0,35.4,0,16.5
,"Dim, 01.07. 02:00",71.2,0,71.2,0,0,0,0,0,0,0,20.7,0,16.39999961853027
,"Dim, 01.07. 03:00",29.4,0,29.4,0,0,0,0,0,0,0,8.4,0,17.10000038146973
,"Dim, 01.07. 04:00",66.3,0,66.3,0,0,0,0,0,0,0,18.4,0,18.29999923706055
,"Dim, 01.07. 05:00",72.5,0,72.5,0,0,0,0,0,0,0,19.3,0,20.10000038146973
,"Dim, 01.07. 06:00",90.4,0,90.4,0,0,0,0,0,0,0,24.6,0,19.10000038146973
,"Dim, 01.07. 07:00",182.8,0,182.8,0,0,0,0,0,0,0,47.5,0,21.10000038146973
,"Dim, 01.07. 08:00",479.3,0,479.3,0,0,0,0,0,0,0,118.1,0,23.10000038146973
,"Dim, 01.07. 09:00",951.8,0,951.8,0,0,0,0,0,0,0,220.3,0,25.29999923706055
,"Dim, 01.07. 10:00",1008.8,0,1008.8,0,0,0,0,0,0,0,222.7,0,26.89999961853027
,"Dim, 01.07. 11:00",1055.8,0,1055.8,0,0,0,0,0,0,0,221.8,0,28.5
,"Dim, 01.07. 12:00",897.7,0,897.7,0,0,0,0,0,0,0,183.2,0,29.39999961853027
,"Dim, 01.07. 13:00",739.7,0,739.7,0,0,0,0,0,0,0,150,0,29.60000038146973
,"Dim, 01.07. 14:00",594.1,0,594.1,0,0,0,0,0,0,0,126.1,0,28.20000076293945
,"Dim, 01.07. 15:00",538.3,0,538.3,0,0,0,0,0,0,0,137.7,0,21.70000076293945
,"Dim, 01.07. 16:00",531,0,531,0,0,0,0,0,0,0,128.6,0,23.70000076293945
,"Dim, 01.07. 17:00",586.3,0,586.3,0,0,0,0,0,0,0,146.2,0,22.60000038146973
,"Dim, 01.07. 18:00",666.7,0,666.7,0,0,0,0,0,0,0,175,0,20.70000076293945
,"Dim, 01.07. 19:00",681.8,0,681.8,0,0,0,0,0,0,0,184.3,0,19.5
,"Dim, 01.07. 20:00",643.7,0,643.7,0,0,0,0,0,0,0,176.3,0,18.89999961853027
,"Dim, 01.07. 21:00",553.7,0,553.7,0,0,0,0,0,0,0,159.1,0,16.89999961853027
,"Dim, 01.07. 22:00",415.7,0,415.7,0,0,0,0,0,0,0,121.2,0,16.29999923706055
,"Dim, 01.07. 23:00",289.9,0,289.9,0,0,0,0,0,0,0,84,0,16.5
,"Lun, 02.07. 00:00",215.3,29.4,185.9,0,0,0,0,0,0,0,60.6,0,14.89999961853027
,"Lun, 02.07. 01:00",112.6,9,103.6,0,0,0,0,0,0,0,32.5,0,15
,"Lun, 02.07. 02:00",572.9,540,32.9,0,0,0,0,0,0,0,104.5,0,12.69999980926514
,"Lun, 02.07. 03:00",289.7,257.9,31.8,0,0,0,0,0,0,0,52.5,0,13.89999961853027
,"Lun, 02.07. 04:00",332,232,100,0,0,0,0,0,0,0,69,0,14
,"Lun, 02.07. 05:00",335.5,43.2,292.3,0,0,0,0,0,0,0,92.6,0,15.80000019073486
,"Lun, 02.07. 06:00",890.7,73.3,817.4,0,0,0,0,0,0,0,241.4,0,17.5
,"Lun, 02.07. 07:00",925.5,70.4,855.1,0,0,0,0,0,0,0,242.7,0,19.20000076293945
,"Lun, 02.07. 08:00",748.4,53.7,694.7,0,0,0,0,0,0,0,187.6,0,21.20000076293945
,"Lun, 02.07. 09:00",681.6,53.1,628.5,0,0,0,0,0,0,0,162.6,0,23
,"Lun, 02.07. 10:00",546.7,44.3,502.4,0,0,0,0,0,0,0,121.6,0,25.5
,"Lun, 02.07. 11:00",534.7,44.7,490,0,0,0,0,0,0,0,112.4,0,27.5
,"Lun, 02.07. 12:00",554.6,45.1,509.5,0,0,0,0,0,0,0,113.9,0,28.29999923706055
,"Lun, 02.07. 13:00",521.7,43.9,477.8,0,0,0,0,0,0,0,101.5,0,30
,"Lun, 02.07. 14:00",469.6,40.7,428.9,0,0,0,0,0,0,0,90.5,0,30.29999923706055
,"Lun, 02.07. 15:00",451,42,409,0,0,0,0,0,0,0,85.4,0,30.79999923706055
,"Lun, 02.07. 16:00",506.3,46.2,460.1,0,0,0,0,0,0,0,106.3,0,27.39999961853027
,"Lun, 02.07. 17:00",629,49.6,579.4,0,0,0,0,0,0,0,136.9,0,26.29999923706055
,"Lun, 02.07. 18:00",729.4,55.8,673.6,0,0,0,0,0,0,0,161.7,0,25.70000076293945
,"Lun, 02.07. 19:00",836.6,54.9,781.7,0,0,0,0,0,0,0,198.1,0,23.39999961853027
,"Lun, 02.07. 20:00",917.6,58.6,859,0,0,0,0,0,0,0,225.3,0,22
,"Lun, 02.07. 21:00",871.7,54.3,817.4,0,0,0,0,0,0,0,224.5,0,20.10000038146973
,"Lun, 02.07. 22:00",447.1,14.4,432.7,0,0,0,0,0,0,0,115.5,0,20.60000038146973
,"Lun, 02.07. 23:00",295.3,10.5,284.8,0,0,0,0,0,0,0,80.3,0,18.5
,"Mar, 03.07. 00:00",178.4,0,178.4,0,0,0,0,0,0,0,50.4,0,17.60000038146973
,"Mar, 03.07. 01:00",103.6,0,103.6,0,0,0,0,0,0,0,29.6,0,17.20000076293945
,"Mar, 03.07. 02:00",30.4,0,30.4,0,0,0,0,0,0,0,8.9,0,15.89999961853027
,"Mar, 03.07. 03:00",31.6,0,31.6,0,0,0,0,0,0,0,9.3,0,16
,"Mar, 03.07. 04:00",97.3,0,97.3,0,0,0,0,0,0,0,28.4,0,16.20000076293945
,"Mar, 03.07. 05:00",269,0,269,0,0,0,0,0,0,0,76.4,0,17.39999961853027
,"Mar, 03.07. 06:00",890.3,0,890.3,0,0,0,0,0,0,0,243.9,0,18.89999961853027
,"Mar, 03.07. 07:00",896.3,0,896.3,0,0,0,0,0,0,0,239,0,20
,"Mar, 03.07. 08:00",759.5,0,759.5,0,0,0,0,0,0,0,191.8,0,22.10000038146973
,"Mar, 03.07. 09:00",664,0,664,0,0,0,0,0,0,0,158.9,0,24.10000038146973
,"Mar, 03.07. 10:00",534.5,0,534.5,0,0,0,0,0,0,0,116.7,0,27.29999923706055
,"Mar, 03.07. 11:00",495.2,0,495.2,0,0,0,0,0,0,0,110.3,0,26.60000038146973
,"Mar, 03.07. 12:00",494.9,0,494.9,0,0,0,0,0,0,0,107.4,0,27.5
,"Mar, 03.07. 13:00",454.6,0,454.6,0,0,0,0,0,0,0,92.2,0,29.60000038146973
,"Mar, 03.07. 14:00",420,0,420,0,0,0,0,0,0,0,84,0,30
,"Mar, 03.07. 15:00",438.3,0,438.3,0,0,0,0,0,0,0,87.7,0,30
,"Mar, 03.07. 16:00",460.1,0,460.1,0,0,0,0,0,0,0,94.5,0,29.20000076293945
,"Mar, 03.07. 17:00",608.1,0,608.1,0,0,0,0,0,0,0,133.9,0,27
,"Mar, 03.07. 18:00",628.7,0,628.7,0,0,0,0,0,0,0,141.6,0,26.20000076293945
,"Mar, 03.07. 19:00",847.8,0,847.8,0,0,0,0,0,0,0,199,0,24.79999923706055
,"Mar, 03.07. 20:00",893.7,0,893.7,0,0,0,0,0,0,0,220.7,0,23
,"Mar, 03.07. 21:00",782.9,0,782.9,0,0,0,0,0,0,0,199.7,0,21.79999923706055
,"Mar, 03.07. 22:00",446.4,0,446.4,0,0,0,0,0,0,0,111.3,0,22.60000038146973
,"Mar, 03.07. 23:00",271,0,271,0,0,0,0,0,0,0,74.3,0,18.89999961853027
,"Mer, 04.07. 00:00",187.7,0,187.7,0,0,0,0,0,0,0,53.2,0,17.5
,"Mer, 04.07. 01:00",99,0,99,0,0,0,0,0,0,0,27.5,0,18.29999923706055
,"Mer, 04.07. 02:00",30.4,0,30.4,0,0,0,0,0,0,0,8.6,0,17.60000038146973
,"Mer, 04.07. 03:00",28.5,0,28.5,0,0,0,0,0,0,0,8.2,0,16.60000038146973
,"Mer, 04.07. 04:00",100,0,100,0,0,0,0,0,0,0,29.4,0,15.89999961853027
,"Mer, 04.07. 05:00",269,0,269,0,0,0,0,0,0,0,78.7,0,16.20000076293945
,"Mer, 04.07. 06:00",809.2,0,809.2,0,0,0,0,0,0,0,219.3,0,19.39999961853027
,"Mer, 04.07. 07:00",854.6,0,854.6,0,0,0,0,0,0,0,223.1,0,20.89999961853027
,"Mer, 04.07. 08:00",730.3,0,730.3,0,0,0,0,0,0,0,180.3,0,23
,"Mer, 04.07. 09:00",568.4,0,568.4,0,0,0,0,0,0,0,134.7,0,24.5
,"Mer, 04.07. 10:00",544.8,0,544.8,0,0,0,0,0,0,0,122.2,0,26.39999961853027
,"Mer, 04.07. 11:00",505,0,505,0,0,0,0,0,0,0,106.5,0,28.39999961853027
,"Mer, 04.07. 12:00",475,0,475,0,0,0,0,0,0,0,98.1,0,29
,"Mer, 04.07. 13:00",459.1,0,459.1,0,0,0,0,0,0,0,109.1,0,24.39999961853027
,"Mer, 04.07. 14:00",433.1,0,433.1,0,0,0,0,0,0,0,111.3,0,21.5
,"Mer, 04.07. 15:00",417.2,0,417.2,0,0,0,0,0,0,0,99.1,0,24.39999961853027
,"Mer, 04.07. 16:00",455.4,0,455.4,0,0,0,0,0,0,0,115.9,0,21.89999961853027
,"Mer, 04.07. 17:00",579.1,0,579.1,0,0,0,0,0,0,0,147.7,0,21.79999923706055
