Country,ISO3 Code,Datetime (UTC),Datetime (Local),Price (EUR/MWhe)
Switzerland,CHE,2024-09-26 09:00:00,2024-09-26 11:00:00,88.99
Switzerland,CHE,2024-09-26 10:00:00,2024-09-26 12:00:00,85.09
Switzerland,CHE,2024-09-26 11:00:00,2024-09-26 13:00:00,85.2
Switzerland,CHE,2024-09-26 12:00:00,2024-09-26 14:00:00,85.11
Switzerland,CHE,2024-09-26 13:00:00,2024-09-26 15:00:00,85.08
Switzerland,CHE,2024-09-26 14:00:00,2024-09-26 16:00:00,83.01
Switzerland,CHE,2024-09-26 15:00:00,2024-09-26 17:00:00,84.54
Switzerland,CHE,2024-09-26 16:00:00,2024-09-26 18:00:00,93.99
Switzerland,CHE,2024-09-26 17:00:00,2024-09-26 19:00:00,98.88
Switzerland,CHE,2024-09-26 18:00:00,2024-09-26 20:00:00,89.08
Switzerland,CHE,2024-09-26 19:00:00,2024-09-26 21:00:00,76.12
Switzerland,CHE,2024-09-26 20:00:00,2024-09-26 22:00:00,67.75
Switzerland,CHE,2024-09-26 21:00:00,2024-09-26 23:00:00,47.06
Switzerland,CHE,2024-09-26 22:00:00,2024-09-27 00:00:00,14.52
Switzerland,CHE,2024-09-26 23:00:00,2024-09-27 01:00:00,13.79
Switzerland,CHE,2024-09-27 00:00:00,2024-09-27 02:00:00,9.6
Switzerland,CHE,2024-09-27 01:00:00,2024-09-27 03:00:00,8.36
Switzerland,CHE,2024-09-27 02:00:00,2024-09-27 04:00:00,17.44
Switzerland,CHE,2024-09-27 03:00:00,2024-09-27 05:00:00,33.38
Switzerland,CHE,2024-09-27 04:00:00,2024-09-27 06:00:00,69.61
Switzerland,CHE,2024-09-27 05:00:00,2024-09-27 07:00:00,69.99
Switzerland,CHE,2024-09-27 06:00:00,2024-09-27 08:00:00,62.79
Switzerland,CHE,2024-09-27 07:00:00,2024-09-27 09:00:00,52.77
Switzerland,CHE,2024-09-27 08:00:00,2024-09-27 10:00:00,51.04
Switzerland,CHE,2024-09-27 09:00:00,2024-09-27 11:00:00,42.27
Switzerland,CHE,2024-09-27 10:00:00,2024-09-27 12:00:00,26.37
Switzerland,CHE,2024-09-27 11:00:00,2024-09-27 13:00:00,25.02
Switzerland,CHE,2024-09-27 12:00:00,2024-09-27 14:00:00,51.93
Switzerland,CHE,2024-09-27 13:00:00,2024-09-27 15:00:00,64.84
Switzerland,CHE,2024-09-27 14:00:00,2024-09-27 16:00:00,52.82
Switzerland,CHE,2024-09-27 15:00:00,2024-09-27 17:00:00,71.52
Switzerland,CHE,2024-09-27 16:00:00,2024-09-27 18:00:00,63.61
Switzerland,CHE,2024-09-27 17:00:00,2024-09-27 19:00:00,74.65
Switzerland,CHE,2024-09-27 18:00:00,2024-09-27 20:00:00,65.55
Switzerland,CHE,2024-09-27 19:00:00,2024-09-27 21:00:00,59.85
Switzerland,CHE,2024-09-27 20:00:00,2024-09-27 22:00:00,58.51
Switzerland,CHE,2024-09-27 21:00:00,2024-09-27 23:00:00,45.98
Switzerland,CHE,2024-09-27 22:00:00,2024-09-28 00:00:00,18.23
Switzerland,CHE,2024-09-27 23:00:00,2024-09-28 01:00:00,12.32
Switzerland,CHE,2024-09-28 00:00:00,2024-09-28 02:00:00,11.45
Switzerland,CHE,2024-09-28 01:00:00,2024-09-28 03:00:00,12.25
Switzerland,CHE,2024-09-28 02:00:00,2024-09-28 04:00:00,14.83
Switzerland,CHE,2024-09-28 03:00:00,2024-09-28 05:00:00,17.83
Switzerland,CHE,2024-09-28 04:00:00,2024-09-28 06:00:00,33.55
Switzerland,CHE,2024-09-28 05:00:00,2024-09-28 07:00:00,57.6
Switzerland,CHE,2024-09-28 06:00:00,2024-09-28 08:00:00,55.02
Switzerland,CHE,2024-09-28 07:00:00,2024-09-28 09:00:00,41.99
Switzerland,CHE,2024-09-28 08:00:00,2024-09-28 10:00:00,20.37
Switzerland,CHE,2024-09-28 09:00:00,2024-09-28 11:00:00,50.07
Switzerland,CHE,2024-09-28 10:00:00,2024-09-28 12:00:00,16.16
Switzerland,CHE,2024-09-28 11:00:00,2024-09-28 13:00:00,1.21
Switzerland,CHE,2024-09-28 12:00:00,2024-09-28 14:00:00,1.36
Switzerland,CHE,2024-09-28 13:00:00,2024-09-28 15:00:00,2.26
Switzerland,CHE,2024-09-28 14:00:00,2024-09-28 16:00:00,15.39
Switzerland,CHE,2024-09-28 15:00:00,2024-09-28 17:00:00,67.0
Switzerland,CHE,2024-09-28 16:00:00,2024-09-28 18:00:00,93.19
Switzerland,CHE,2024-09-28 17:00:00,2024-09-28 19:00:00,99.98
Switzerland,CHE,2024-09-28 18:00:00,2024-09-28 20:00:00,101.62
Switzerland,CHE,2024-09-28 19:00:00,2024-09-28 21:00:00,88.05
Switzerland,CHE,2024-09-28 20:00:00,2024-09-28 22:00:00,85.52
Switzerland,CHE,2024-09-28 21:00:00,2024-09-28 23:00:00,77.31
Switzerland,CHE,2024-09-28 22:00:00,2024-09-29 00:00:00,72.46
Switzerland,CHE,2024-09-28 23:00:00,2024-09-29 01:00:00,67.38
Switzerland,CHE,2024-09-29 00:00:00,2024-09-29 02:00:00,62.14
Switzerland,CHE,2024-09-29 01:00:00,2024-09-29 03:00:00,59.66
Switzerland,CHE,2024-09-29 02:00:00,2024-09-29 04:00:00,63.72
Switzerland,CHE,2024-09-29 03:00:00,2024-09-29 05:00:00,68.08
Switzerland,CHE,2024-09-29 04:00:00,2024-09-29 06:00:00,73.27
Switzerland,CHE,2024-09-29 05:00:00,2024-09-29 07:00:00,86.09
Switzerland,CHE,2024-09-29 06:00:00,2024-09-29 08:00:00,72.87
Switzerland,CHE,2024-09-29 07:00:00,2024-09-29 09:00:00,36.25
Switzerland,CHE,2024-09-29 08:00:00,2024-09-29 10:00:00,6.78
Switzerland,CHE,2024-09-29 09:00:00,2024-09-29 11:00:00,-0.01
Switzerland,CHE,2024-09-29 10:00:00,2024-09-29 12:00:00,0.0
Switzerland,CHE,2024-09-29 11:00:00,2024-09-29 13:00:00,-2.11
Switzerland,CHE,2024-09-29 12:00:00,2024-09-29 14:00:00,0.07
Switzerland,CHE,2024-09-29 13:00:00,2024-09-29 15:00:00,1.61
Switzerland,CHE,2024-09-29 14:00:00,2024-09-29 16:00:00,55.41
Switzerland,CHE,2024-09-29 15:00:00,2024-09-29 17:00:00,90.06
Switzerland,CHE,2024-09-29 16:00:00,2024-09-29 18:00:00,104.2
Switzerland,CHE,2024-09-29 17:00:00,2024-09-29 19:00:00,107.7
Switzerland,CHE,2024-09-29 18:00:00,2024-09-29 20:00:00,105.52
Switzerland,CHE,2024-09-29 19:00:00,2024-09-29 21:00:00,83.81
Switzerland,CHE,2024-09-29 20:00:00,2024-09-29 22:00:00,73.87
Switzerland,CHE,2024-09-29 21:00:00,2024-09-29 23:00:00,66.97
Switzerland,CHE,2024-09-29 22:00:00,2024-09-30 00:00:00,42.1
Switzerland,CHE,2024-09-29 23:00:00,2024-09-30 01:00:00,26.7
Switzerland,CHE,2024-09-30 00:00:00,2024-09-30 02:00:00,22.33
Switzerland,CHE,2024-09-30 01:00:00,2024-09-30 03:00:00,23.48
Switzerland,CHE,2024-09-30 02:00:00,2024-09-30 04:00:00,29.36
Switzerland,CHE,2024-09-30 03:00:00,2024-09-30 05:00:00,68.37
Switzerland,CHE,2024-09-30 04:00:00,2024-09-30 06:00:00,84.78
Switzerland,CHE,2024-09-30 05:00:00,2024-09-30 07:00:00,90.04
Switzerland,CHE,2024-09-30 06:00:00,2024-09-30 08:00:00,86.36
Switzerland,CHE,2024-09-30 07:00:00,2024-09-30 09:00:00,72.47
Switzerland,CHE,2024-09-30 08:00:00,2024-09-30 10:00:00,68.99
Switzerland,CHE,2024-09-30 09:00:00,2024-09-30 11:00:00,68.34
Switzerland,CHE,2024-09-30 10:00:00,2024-09-30 12:00:00,60.42
Switzerland,CHE,2024-09-30 11:00:00,2024-09-30 13:00:00,59.83
Switzerland,CHE,2024-09-30 12:00:00,2024-09-30 14:00:00,59.91
Switzerland,CHE,2024-09-30 13:00:00,2024-09-30 15:00:00,47.9
Switzerland,CHE,2024-09-30 14:00:00,2024-09-30 16:00:00,70.82
Switzerland,CHE,2024-09-30 15:00:00,2024-09-30 17:00:00,72.5
Switzerland,CHE,2024-09-30 16:00:00,2024-09-30 18:00:00,95.04
Switzerland,CHE,2024-09-30 17:00:00,2024-09-30 19:00:00,94.91
Switzerland,CHE,2024-09-30 18:00:00,2024-09-30 20:00:00,91.22
Switzerland,CHE,2024-09-30 19:00:00,2024-09-30 21:00:00,72.5
Switzerland,CHE,2024-09-30 20:00:00,2024-09-30 22:00:00,72.93
Switzerland,CHE,2024-09-30 21:00:00,2024-09-30 23:00:00,69.47
Switzerland,CHE,2024-09-30 22:00:00,2024-10-01 00:00:00,61.97
Switzerland,CHE,2024-09-30 23:00:00,2024-10-01 01:00:00,55.04
Switzerland,CHE,2024-10-01 00:00:00,2024-10-01 02:00:00,54.9
Switzerland,CHE,2024-10-01 01:00:00,2024-10-01 03:00:00,52.03
Switzerland,CHE,2024-10-01 02:00:00,2024-10-01 04:00:00,50.05
Switzerland,CHE,2024-10-01 03:00:00,2024-10-01 05:00:00,68.76
Switzerland,CHE,2024-10-01 04:00:00,2024-10-01 06:00:00,90.92
Switzerland,CHE,2024-10-01 05:00:00,2024-10-01 07:00:00,105.41
Switzerland,CHE,2024-10-01 06:00:00,2024-10-01 08:00:00,105.84
Switzerland,CHE,2024-10-01 07:00:00,2024-10-01 09:00:00,93.78
Switzerland,CHE,2024-10-01 08:00:00,2024-10-01 10:00:00,90.03
Switzerland,CHE,2024-10-01 09:00:00,2024-10-01 11:00:00,90.06
Switzerland,CHE,2024-10-01 10:00:00,2024-10-01 12:00:00,93.02
Switzerland,CHE,2024-10-01 11:00:00,2024-10-01 13:00:00,92.63
Switzerland,CHE,2024-10-01 12:00:00,2024-10-01 14:00:00,90.99
Switzerland,CHE,2024-10-01 13:00:00,2024-10-01 15:00:00,90.06
Switzerland,CHE,2024-10-01 14:00:00,2024-10-01 16:00:00,94.01
Switzerland,CHE,2024-10-01 15:00:00,2024-10-01 17:00:00,108.67
Switzerland,CHE,2024-10-01 16:00:00,2024-10-01 18:00:00,133.91
Switzerland,CHE,2024-10-01 17:00:00,2024-10-01 19:00:00,137.35
Switzerland,CHE,2024-10-01 18:00:00,2024-10-01 20:00:00,111.13
Switzerland,CHE,2024-10-01 19:00:00,2024-10-01 21:00:00,96.6
Switzerland,CHE,2024-10-01 20:00:00,2024-10-01 22:00:00,92.4
Switzerland,CHE,2024-10-01 21:00:00,2024-10-01 23:00:00,78.92
Switzerland,CHE,2024-10-01 22:00:00,2024-10-02 00:00:00,79.69
Switzerland,CHE,2024-10-01 23:00:00,2024-10-02 01:00:00,72.12
Switzerland,CHE,2024-10-02 00:00:00,2024-10-02 02:00:00,72.15
Switzerland,CHE,2024-10-02 01:00:00,2024-10-02 03:00:00,71.69
Switzerland,CHE,2024-10-02 02:00:00,2024-10-02 04:00:00,71.69
Switzerland,CHE,2024-10-02 03:00:00,2024-10-02 05:00:00,83.55
Switzerland,CHE,2024-10-02 04:00:00,2024-10-02 06:00:00,101.91
Switzerland,CHE,2024-10-02 05:00:00,2024-10-02 07:00:00,129.57
Switzerland,CHE,2024-10-02 06:00:00,2024-10-02 08:00:00,137.03
Switzerland,CHE,2024-10-02 07:00:00,2024-10-02 09:00:00,110.95
Switzerland,CHE,2024-10-02 08:00:00,2024-10-02 10:00:00,97.7
Switzerland,CHE,2024-10-02 09:00:00,2024-10-02 11:00:00,90.88
Switzerland,CHE,2024-10-02 10:00:00,2024-10-02 12:00:00,83.46
Switzerland,CHE,2024-10-02 11:00:00,2024-10-02 13:00:00,80.98
Switzerland,CHE,2024-10-02 12:00:00,2024-10-02 14:00:00,80.7
Switzerland,CHE,2024-10-02 13:00:00,2024-10-02 15:00:00,85.0
Switzerland,CHE,2024-10-02 14:00:00,2024-10-02 16:00:00,94.13
Switzerland,CHE,2024-10-02 15:00:00,2024-10-02 17:00:00,108.22
Switzerland,CHE,2024-10-02 16:00:00,2024-10-02 18:00:00,131.53
Switzerland,CHE,2024-10-02 17:00:00,2024-10-02 19:00:00,143.82
Switzerland,CHE,2024-10-02 18:00:00,2024-10-02 20:00:00,119.64
Switzerland,CHE,2024-10-02 19:00:00,2024-10-02 21:00:00,97.19
Switzerland,CHE,2024-10-02 20:00:00,2024-10-02 22:00:00,94.28
Switzerland,CHE,2024-10-02 21:00:00,2024-10-02 23:00:00,83.77
Switzerland,CHE,2024-10-02 22:00:00,2024-10-03 00:00:00,78.94
Switzerland,CHE,2024-10-02 23:00:00,2024-10-03 01:00:00,74.18
Switzerland,CHE,2024-10-03 00:00:00,2024-10-03 02:00:00,72.14
Switzerland,CHE,2024-10-03 01:00:00,2024-10-03 03:00:00,71.74
Switzerland,CHE,2024-10-03 02:00:00,2024-10-03 04:00:00,71.64
Switzerland,CHE,2024-10-03 03:00:00,2024-10-03 05:00:00,76.63
Switzerland,CHE,2024-10-03 04:00:00,2024-10-03 06:00:00,92.1
Switzerland,CHE,2024-10-03 05:00:00,2024-10-03 07:00:00,98.9
Switzerland,CHE,2024-10-03 06:00:00,2024-10-03 08:00:00,101.01
Switzerland,CHE,2024-10-03 07:00:00,2024-10-03 09:00:00,93.83
Switzerland,CHE,2024-10-03 08:00:00,2024-10-03 10:00:00,76.38
Switzerland,CHE,2024-10-03 09:00:00,2024-10-03 11:00:00,70.58
Switzerland,CHE,2024-10-03 10:00:00,2024-10-03 12:00:00,67.43
Switzerland,CHE,2024-10-03 11:00:00,2024-10-03 13:00:00,58.24
Switzerland,CHE,2024-10-03 12:00:00,2024-10-03 14:00:00,59.13
Switzerland,CHE,2024-10-03 13:00:00,2024-10-03 15:00:00,70.96
Switzerland,CHE,2024-10-03 14:00:00,2024-10-03 16:00:00,80.96
Switzerland,CHE,2024-10-03 15:00:00,2024-10-03 17:00:00,98.09
Switzerland,CHE,2024-10-03 16:00:00,2024-10-03 18:00:00,112.6
Switzerland,CHE,2024-10-03 17:00:00,2024-10-03 19:00:00,129.02
Switzerland,CHE,2024-10-03 18:00:00,2024-10-03 20:00:00,111.87
Switzerland,CHE,2024-10-03 19:00:00,2024-10-03 21:00:00,99.4
Switzerland,CHE,2024-10-03 20:00:00,2024-10-03 22:00:00,94.16
Switzerland,CHE,2024-10-03 21:00:00,2024-10-03 23:00:00,87.49
Switzerland,CHE,2024-10-03 22:00:00,2024-10-04 00:00:00,79.27
Switzerland,CHE,2024-10-03 23:00:00,2024-10-04 01:00:00,76.62
Switzerland,CHE,2024-10-04 00:00:00,2024-10-04 02:00:00,73.79
Switzerland,CHE,2024-10-04 01:00:00,2024-10-04 03:00:00,76.64
Switzerland,CHE,2024-10-04 02:00:00,2024-10-04 04:00:00,77.81
Switzerland,CHE,2024-10-04 03:00:00,2024-10-04 05:00:00,81.29
Switzerland,CHE,2024-10-04 04:00:00,2024-10-04 06:00:00,96.8
Switzerland,CHE,2024-10-04 05:00:00,2024-10-04 07:00:00,113.28
Switzerland,CHE,2024-10-04 06:00:00,2024-10-04 08:00:00,130.09
Switzerland,CHE,2024-10-04 07:00:00,2024-10-04 09:00:00,108.58
Switzerland,CHE,2024-10-04 08:00:00,2024-10-04 10:00:00,95.93
Switzerland,CHE,2024-10-04 09:00:00,2024-10-04 11:00:00,88.93
Switzerland,CHE,2024-10-04 10:00:00,2024-10-04 12:00:00,84.9
Switzerland,CHE,2024-10-04 11:00:00,2024-10-04 13:00:00,82.05
Switzerland,CHE,2024-10-04 12:00:00,2024-10-04 14:00:00,79.7
Switzerland,CHE,2024-10-04 13:00:00,2024-10-04 15:00:00,84.06
Switzerland,CHE,2024-10-04 14:00:00,2024-10-04 16:00:00,93.18
Switzerland,CHE,2024-10-04 15:00:00,2024-10-04 17:00:00,105.4
Switzerland,CHE,2024-10-04 16:00:00,2024-10-04 18:00:00,129.87
Switzerland,CHE,2024-10-04 17:00:00,2024-10-04 19:00:00,140.15
Switzerland,CHE,2024-10-04 18:00:00,2024-10-04 20:00:00,125.71
Switzerland,CHE,2024-10-04 19:00:00,2024-10-04 21:00:00,104.79
Switzerland,CHE,2024-10-04 20:00:00,2024-10-04 22:00:00,100.22
Switzerland,CHE,2024-10-04 21:00:00,2024-10-04 23:00:00,92.37
Switzerland,CHE,2024-10-04 22:00:00,2024-10-05 00:00:00,98.43
Switzerland,CHE,2024-10-04 23:00:00,2024-10-05 01:00:00,90.47
Switzerland,CHE,2024-10-05 00:00:00,2024-10-05 02:00:00,87.21
Switzerland,CHE,2024-10-05 01:00:00,2024-10-05 03:00:00,84.5
Switzerland,CHE,2024-10-05 02:00:00,2024-10-05 04:00:00,84.23
Switzerland,CHE,2024-10-05 03:00:00,2024-10-05 05:00:00,84.83
Switzerland,CHE,2024-10-05 04:00:00,2024-10-05 06:00:00,92.41
Switzerland,CHE,2024-10-05 05:00:00,2024-10-05 07:00:00,102.87
Switzerland,CHE,2024-10-05 06:00:00,2024-10-05 08:00:00,104.54
Switzerland,CHE,2024-10-05 07:00:00,2024-10-05 09:00:00,96.91
Switzerland,CHE,2024-10-05 08:00:00,2024-10-05 10:00:00,76.92
Switzerland,CHE,2024-10-05 09:00:00,2024-10-05 11:00:00,64.41
Switzerland,CHE,2024-10-05 10:00:00,2024-10-05 12:00:00,51.57
Switzerland,CHE,2024-10-05 11:00:00,2024-10-05 13:00:00,37.03
Switzerland,CHE,2024-10-05 12:00:00,2024-10-05 14:00:00,40.17
Switzerland,CHE,2024-10-05 13:00:00,2024-10-05 15:00:00,59.27
Switzerland,CHE,2024-10-05 14:00:00,2024-10-05 16:00:00,78.83
Switzerland,CHE,2024-10-05 15:00:00,2024-10-05 17:00:00,99.59
Switzerland,CHE,2024-10-05 16:00:00,2024-10-05 18:00:00,111.69
Switzerland,CHE,2024-10-05 17:00:00,2024-10-05 19:00:00,137.92
Switzerland,CHE,2024-10-05 18:00:00,2024-10-05 20:00:00,111.71
Switzerland,CHE,2024-10-05 19:00:00,2024-10-05 21:00:00,97.22
Switzerland,CHE,2024-10-05 20:00:00,2024-10-05 22:00:00,92.92
Switzerland,CHE,2024-10-05 21:00:00,2024-10-05 23:00:00,79.65
Switzerland,CHE,2024-10-05 22:00:00,2024-10-06 00:00:00,71.95
Switzerland,CHE,2024-10-05 23:00:00,2024-10-06 01:00:00,65.41
Switzerland,CHE,2024-10-06 00:00:00,2024-10-06 02:00:00,62.95
Switzerland,CHE,2024-10-06 01:00:00,2024-10-06 03:00:00,64.05
Switzerland,CHE,2024-10-06 02:00:00,2024-10-06 04:00:00,60.57
Switzerland,CHE,2024-10-06 03:00:00,2024-10-06 05:00:00,64.44
Switzerland,CHE,2024-10-06 04:00:00,2024-10-06 06:00:00,69.7
Switzerland,CHE,2024-10-06 05:00:00,2024-10-06 07:00:00,69.8
Switzerland,CHE,2024-10-06 06:00:00,2024-10-06 08:00:00,66.27
Switzerland,CHE,2024-10-06 07:00:00,2024-10-06 09:00:00,55.43
Switzerland,CHE,2024-10-06 08:00:00,2024-10-06 10:00:00,23.29
Switzerland,CHE,2024-10-06 09:00:00,2024-10-06 11:00:00,13.32
Switzerland,CHE,2024-10-06 10:00:00,2024-10-06 12:00:00,3.1
Switzerland,CHE,2024-10-06 11:00:00,2024-10-06 13:00:00,-1.84
Switzerland,CHE,2024-10-06 12:00:00,2024-10-06 14:00:00,-4.0
Switzerland,CHE,2024-10-06 13:00:00,2024-10-06 15:00:00,1.81
Switzerland,CHE,2024-10-06 14:00:00,2024-10-06 16:00:00,48.66
Switzerland,CHE,2024-10-06 15:00:00,2024-10-06 17:00:00,77.58
Switzerland,CHE,2024-10-06 16:00:00,2024-10-06 18:00:00,106.05
Switzerland,CHE,2024-10-06 17:00:00,2024-10-06 19:00:00,102.39
Switzerland,CHE,2024-10-06 18:00:00,2024-10-06 20:00:00,94.26
Switzerland,CHE,2024-10-06 19:00:00,2024-10-06 21:00:00,78.72
Switzerland,CHE,2024-10-06 20:00:00,2024-10-06 22:00:00,74.42
Switzerland,CHE,2024-10-06 21:00:00,2024-10-06 23:00:00,67.77
Switzerland,CHE,2024-10-06 22:00:00,2024-10-07 00:00:00,46.43
Switzerland,CHE,2024-10-06 23:00:00,2024-10-07 01:00:00,40.72
Switzerland,CHE,2024-10-07 00:00:00,2024-10-07 02:00:00,36.29
Switzerland,CHE,2024-10-07 01:00:00,2024-10-07 03:00:00,37.91
Switzerland,CHE,2024-10-07 02:00:00,2024-10-07 04:00:00,44.15
Switzerland,CHE,2024-10-07 03:00:00,2024-10-07 05:00:00,56.62
Switzerland,CHE,2024-10-07 04:00:00,2024-10-07 06:00:00,84.21
Switzerland,CHE,2024-10-07 05:00:00,2024-10-07 07:00:00,104.97
Switzerland,CHE,2024-10-07 06:00:00,2024-10-07 08:00:00,106.99
Switzerland,CHE,2024-10-07 07:00:00,2024-10-07 09:00:00,92.08
Switzerland,CHE,2024-10-07 08:00:00,2024-10-07 10:00:00,74.62
Switzerland,CHE,2024-10-07 09:00:00,2024-10-07 11:00:00,68.65
Switzerland,CHE,2024-10-07 10:00:00,2024-10-07 12:00:00,59.65
Switzerland,CHE,2024-10-07 11:00:00,2024-10-07 13:00:00,50.79
Switzerland,CHE,2024-10-07 12:00:00,2024-10-07 14:00:00,62.0
Switzerland,CHE,2024-10-07 13:00:00,2024-10-07 15:00:00,71.14
Switzerland,CHE,2024-10-07 14:00:00,2024-10-07 16:00:00,94.25
Switzerland,CHE,2024-10-07 15:00:00,2024-10-07 17:00:00,116.53
Switzerland,CHE,2024-10-07 16:00:00,2024-10-07 18:00:00,152.55
Switzerland,CHE,2024-10-07 17:00:00,2024-10-07 19:00:00,170.94
Switzerland,CHE,2024-10-07 18:00:00,2024-10-07 20:00:00,124.67
Switzerland,CHE,2024-10-07 19:00:00,2024-10-07 21:00:00,98.15
Switzerland,CHE,2024-10-07 20:00:00,2024-10-07 22:00:00,92.01
Switzerland,CHE,2024-10-07 21:00:00,2024-10-07 23:00:00,77.84
Switzerland,CHE,2024-10-07 22:00:00,2024-10-08 00:00:00,77.84
Switzerland,CHE,2024-10-07 23:00:00,2024-10-08 01:00:00,77.84
Switzerland,CHE,2024-10-08 00:00:00,2024-10-08 02:00:00,77.84
Switzerland,CHE,2024-10-08 01:00:00,2024-10-08 03:00:00,77.84
Switzerland,CHE,2024-10-08 02:00:00,2024-10-08 04:00:00,77.84
Switzerland,CHE,2024-10-08 03:00:00,2024-10-08 05:00:00,77.84
Switzerland,CHE,2024-10-08 04:00:00,2024-10-08 06:00:00,77.84
Switzerland,CHE,2024-10-08 05:00:00,2024-10-08 07:00:00,77.84
Switzerland,CHE,2024-10-08 06:00:00,2024-10-08 08:00:00,77.84
Switzerland,CHE,2024-10-08 07:00:00,2024-10-08 09:00:00,77.84
Switzerland,CHE,2024-10-08 08:00:00,2024-10-08 10:00:00,77.84
Switzerland,CHE,2024-10-08 09:00:00,2024-10-08 11:00:00,77.84
Switzerland,CHE,2024-10-08 10:00:00,2024-10-08 12:00:00,77.84
Switzerland,CHE,2024-10-08 11:00:00,2024-10-08 13:00:00,77.84
Switzerland,CHE,2024-10-08 12:00:00,2024-10-08 14:00:00,77.84
Switzerland,CHE,2024-10-08 13:00:00,2024-10-08 15:00:00,77.84
Switzerland,CHE,2024-10-08 14:00:00,2024-10-08 16:00:00,77.84
Switzerland,CHE,2024-10-08 15:00:00,2024-10-08 17:00:00,77.84
Switzerland,CHE,2024-10-08 16:00:00,2024-10-08 18:00:00,77.84
Switzerland,CHE,2024-10-08 17:00:00,2024-10-08 19:00:00,77.84
Switzerland,CHE,2024-10-08 18:00:00,2024-10-08 20:00:00,77.84
Switzerland,CHE,2024-10-08 19:00:00,2024-10-08 21:00:00,77.84
Switzerland,CHE,2024-10-08 20:00:00,2024-10-08 22:00:00,77.84
Switzerland,CHE,2024-10-08 21:00:00,2024-10-08 23:00:00,77.84
Switzerland,CHE,2024-10-08 22:00:00,2024-10-09 00:00:00,60.3
Switzerland,CHE,2024-10-08 23:00:00,2024-10-09 01:00:00,56.07
Switzerland,CHE,2024-10-09 00:00:00,2024-10-09 02:00:00,50.75
Switzerland,CHE,2024-10-09 01:00:00,2024-10-09 03:00:00,50.68
Switzerland,CHE,2024-10-09 02:00:00,2024-10-09 04:00:00,52.03
Switzerland,CHE,2024-10-09 03:00:00,2024-10-09 05:00:00,60.86
Switzerland,CHE,2024-10-09 04:00:00,2024-10-09 06:00:00,90.67
Switzerland,CHE,2024-10-09 05:00:00,2024-10-09 07:00:00,108.91
Switzerland,CHE,2024-10-09 06:00:00,2024-10-09 08:00:00,109.26
Switzerland,CHE,2024-10-09 07:00:00,2024-10-09 09:00:00,88.51
Switzerland,CHE,2024-10-09 08:00:00,2024-10-09 10:00:00,67.75
Switzerland,CHE,2024-10-09 09:00:00,2024-10-09 11:00:00,63.21
Switzerland,CHE,2024-10-09 10:00:00,2024-10-09 12:00:00,57.33
Switzerland,CHE,2024-10-09 11:00:00,2024-10-09 13:00:00,57.28
Switzerland,CHE,2024-10-09 12:00:00,2024-10-09 14:00:00,59.17
Switzerland,CHE,2024-10-09 13:00:00,2024-10-09 15:00:00,69.85
Switzerland,CHE,2024-10-09 14:00:00,2024-10-09 16:00:00,85.23
Switzerland,CHE,2024-10-09 15:00:00,2024-10-09 17:00:00,104.59
Switzerland,CHE,2024-10-09 16:00:00,2024-10-09 18:00:00,117.22
Switzerland,CHE,2024-10-09 17:00:00,2024-10-09 19:00:00,119.23
Switzerland,CHE,2024-10-09 18:00:00,2024-10-09 20:00:00,99.6
Switzerland,CHE,2024-10-09 19:00:00,2024-10-09 21:00:00,86.73
Switzerland,CHE,2024-10-09 20:00:00,2024-10-09 22:00:00,77.65
Switzerland,CHE,2024-10-09 21:00:00,2024-10-09 23:00:00,64.33
Switzerland,CHE,2024-10-09 22:00:00,2024-10-10 00:00:00,45.55
Switzerland,CHE,2024-10-09 23:00:00,2024-10-10 01:00:00,39.01
Switzerland,CHE,2024-10-10 00:00:00,2024-10-10 02:00:00,29.87
Switzerland,CHE,2024-10-10 01:00:00,2024-10-10 03:00:00,24.96
Switzerland,CHE,2024-10-10 02:00:00,2024-10-10 04:00:00,25.21
Switzerland,CHE,2024-10-10 03:00:00,2024-10-10 05:00:00,40.14
Switzerland,CHE,2024-10-10 04:00:00,2024-10-10 06:00:00,59.73
Switzerland,CHE,2024-10-10 05:00:00,2024-10-10 07:00:00,76.19
Switzerland,CHE,2024-10-10 06:00:00,2024-10-10 08:00:00,84.16
Switzerland,CHE,2024-10-10 07:00:00,2024-10-10 09:00:00,65.01
Switzerland,CHE,2024-10-10 08:00:00,2024-10-10 10:00:00,57.1
Switzerland,CHE,2024-10-10 09:00:00,2024-10-10 11:00:00,57.7
Switzerland,CHE,2024-10-10 10:00:00,2024-10-10 12:00:00,40.81
Switzerland,CHE,2024-10-10 11:00:00,2024-10-10 13:00:00,24.93
Switzerland,CHE,2024-10-10 12:00:00,2024-10-10 14:00:00,23.75
Switzerland,CHE,2024-10-10 13:00:00,2024-10-10 15:00:00,32.61
Switzerland,CHE,2024-10-10 14:00:00,2024-10-10 16:00:00,47.53
Switzerland,CHE,2024-10-10 15:00:00,2024-10-10 17:00:00,67.81
Switzerland,CHE,2024-10-10 16:00:00,2024-10-10 18:00:00,84.13
Switzerland,CHE,2024-10-10 17:00:00,2024-10-10 19:00:00,105.45
Switzerland,CHE,2024-10-10 18:00:00,2024-10-10 20:00:00,93.93
Switzerland,CHE,2024-10-10 19:00:00,2024-10-10 21:00:00,84.16
Switzerland,CHE,2024-10-10 20:00:00,2024-10-10 22:00:00,75.45
